id,title,fancy_title,slug,posts_count,reply_count,highest_post_number,image_url,created_at,last_posted_at,bumped,bumped_at,archetype,unseen,pinned,unpinned,excerpt,visible,closed,archived,bookmarked,liked,views,like_count,has_summary,last_poster_username,category_id,pinned_globally,featured_link,has_accepted_answer,posters
83229,Trouble getting started with pytorch mobile,Trouble getting started with pytorch mobile,trouble-getting-started-with-pytorch-mobile,3,1,3,,2020-05-28T12:21:31.848Z,2020-05-30T05:54:30.036Z,True,2020-05-30T05:54:30.036Z,regular,False,False,,,True,False,False,,,113,0,False,Rohan_Sharma1,18,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 32308, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 31164, 'primary_group_id': None}]"
62731,Model Quantization Pytorch and use in android,Model Quantization Pytorch and use in android,model-quantization-pytorch-and-use-in-android,13,7,13,,2019-12-02T10:00:30.935Z,2020-05-30T02:09:41.430Z,True,2020-05-30T02:09:41.430Z,regular,False,False,,,True,False,False,,,852,0,False,mohit7,18,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 24354, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23420, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 24320, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23263, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 32356, 'primary_group_id': None}]"
70829,"(Java) Tensor.fromBlob(data, shape) how to define shape for 2D and more?","(Java) Tensor.fromBlob(data, shape) how to define shape for 2D and more?",java-tensor-fromblob-data-shape-how-to-define-shape-for-2d-and-more,4,1,4,,2020-02-24T08:15:30.275Z,2020-05-26T13:31:12.629Z,True,2020-05-26T13:36:36.237Z,regular,False,False,,,True,False,False,,,269,1,False,eranor,18,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 28037, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 32112, 'primary_group_id': None}]"
82156,[Caffe2] Setting XNNPACK engine for convolution operations,[Caffe2] Setting XNNPACK engine for convolution operations,caffe2-setting-xnnpack-engine-for-convolution-operations,1,0,1,,2020-05-20T09:54:03.687Z,2020-05-20T09:54:03.742Z,True,2020-05-20T09:54:03.742Z,regular,False,False,,,True,False,False,,,130,0,False,JustasZ,18,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 31921, 'primary_group_id': None}]"
81585,Image Classification completely wrong with PyTorch Mobile iOS example,Image Classification completely wrong with PyTorch Mobile iOS example,image-classification-completely-wrong-with-pytorch-mobile-ios-example,9,5,9,,2020-05-17T01:35:38.133Z,2020-05-19T18:58:26.121Z,True,2020-05-19T18:58:26.121Z,regular,False,False,,,True,False,False,,,246,1,False,dormouse,18,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 7354, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23706, 'primary_group_id': None}]"
81646,How does method listFrom() works?,How does method listFrom() works?,how-does-method-listfrom-works,1,0,1,,2020-05-17T14:17:07.038Z,2020-05-17T14:17:07.100Z,True,2020-05-17T14:17:07.100Z,regular,False,False,,,True,False,False,,,71,0,False,simoloca,18,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 31314, 'primary_group_id': None}]"
81017,Torchvision.ops.nms on Android Mobile,Torchvision.ops.nms on Android Mobile,torchvision-ops-nms-on-android-mobile,1,0,1,,2020-05-13T11:43:06.099Z,2020-05-13T11:43:06.155Z,True,2020-05-13T11:43:55.767Z,regular,False,False,,,True,False,False,,,124,0,False,AmrAhmed,18,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 29301, 'primary_group_id': None}]"
65165,How to convert model format from PyTorch to tflite?,How to convert model format from PyTorch to tflite?,how-to-convert-model-format-from-pytorch-to-tflite,5,1,5,,2019-12-27T15:21:14.842Z,2020-05-11T14:05:36.738Z,True,2020-05-11T14:05:36.738Z,regular,False,False,,,True,False,False,,,2821,2,False,vferrer,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 25993, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23420, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12781, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4651, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 31164, 'primary_group_id': None}]"
80546,Compiling Pytorch Models to run on Apple ANE,Compiling Pytorch Models to run on Apple ANE,compiling-pytorch-models-to-run-on-apple-ane,1,0,1,,2020-05-10T08:54:13.747Z,2020-05-10T08:54:13.817Z,True,2020-05-10T08:54:13.817Z,regular,False,False,,,True,False,False,,,92,0,False,Jonathan_Fuchs,18,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 31388, 'primary_group_id': None}]"
80349,Does model serialization have any restriction?,Does model serialization have any restriction?,does-model-serialization-have-any-restriction,1,0,1,,2020-05-08T16:02:16.807Z,2020-05-08T16:02:16.858Z,True,2020-05-08T16:02:16.858Z,regular,False,False,,,True,False,False,,,78,0,False,simoloca,18,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 31314, 'primary_group_id': None}]"
78952,Deserialize tensor on iOS,Deserialize tensor on iOS,deserialize-tensor-on-ios,2,0,2,,2020-04-29T11:23:42.105Z,2020-05-05T02:07:03.491Z,True,2020-05-05T02:07:03.491Z,regular,False,False,,,True,False,False,,,80,0,False,seeker,18,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 30816, 'primary_group_id': None}]"
79241,Train Pytorch model on Android device,Train Pytorch model on Android device,train-pytorch-model-on-android-device,3,1,3,,2020-05-01T10:19:42.751Z,2020-05-02T14:30:12.850Z,True,2020-05-02T14:47:32.660Z,regular,False,False,,,True,False,False,,,162,0,False,abediee,18,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 30910, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 616, 'primary_group_id': None}]"
79256,USE_NNAPI with PyTorch,USE_NNAPI with PyTorch,use-nnapi-with-pytorch,1,0,1,,2020-05-01T12:46:53.532Z,2020-05-01T12:46:53.580Z,True,2020-05-01T22:27:23.480Z,regular,False,False,,,True,False,False,,,108,0,False,Peter_Peter,18,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 4562, 'primary_group_id': None}]"
79034,Run inference on Android for the quantized model,Run inference on Android for the quantized model,run-inference-on-android-for-the-quantized-model,1,0,1,,2020-04-29T22:08:50.925Z,2020-04-29T22:08:50.978Z,True,2020-04-29T22:08:50.978Z,regular,False,False,,,True,False,False,,,104,0,False,stu1130,18,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 30849, 'primary_group_id': None}]"
78863,Deployment of PyTorch model in production,Deployment of PyTorch model in production,deployment-of-pytorch-model-in-production,2,0,2,,2020-04-28T19:16:12.814Z,2020-04-28T22:55:09.599Z,True,2020-04-28T22:55:09.599Z,regular,False,False,,,True,False,False,,,150,0,False,thvasilo,18,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 20271, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 2115, 'primary_group_id': None}]"
78060,PyTorch Cross-platform Development (Android & iOS),PyTorch Cross-platform Development (Android &amp; iOS),pytorch-cross-platform-development-android-ios,6,2,6,,2020-04-23T14:12:22.943Z,2020-04-28T12:24:19.593Z,True,2020-04-28T12:24:19.593Z,regular,False,False,,,True,False,False,,,228,0,False,Untitled,18,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 29838, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 29289, 'primary_group_id': None}]"
74427,Totally different results when using TorchScript on Android,Totally different results when using TorchScript on Android,totally-different-results-when-using-torchscript-on-android,4,2,4,,2020-03-26T10:02:40.056Z,2020-04-24T13:35:06.523Z,True,2020-04-24T13:35:06.523Z,regular,False,False,,,True,False,False,,,291,0,False,Silbernitrat,18,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 25095, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 29287, 'primary_group_id': None}]"
77368,"Delete model.pt from asset folder (""Hello World Android App"")",Delete model.pt from asset folder (&ldquo;Hello World Android App&rdquo;),delete-model-pt-from-asset-folder-hello-world-android-app,5,3,5,https://discuss.pytorch.org/uploads/default/optimized/3X/6/0/601f97e0da77b21c95cddcca6b09eed84cd11e5c_2_1024x393.png,2020-04-18T23:23:15.842Z,2020-04-19T00:48:30.343Z,True,2020-04-19T00:48:30.343Z,regular,False,False,,,True,False,False,,,128,0,False,juvegimmy,18,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 30242, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 28164, 'primary_group_id': None}]"
77144,LibTorch on tvOS?,LibTorch on tvOS?,libtorch-on-tvos,1,0,1,,2020-04-17T04:58:52.982Z,2020-04-17T04:58:53.059Z,True,2020-04-17T05:06:15.249Z,regular,False,False,,,True,False,False,,,64,0,False,ar97,18,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 30167, 'primary_group_id': None}]"
75544,Can't use iOS libtorch as a dependency for a library using Cocoapods,Can&rsquo;t use iOS libtorch as a dependency for a library using Cocoapods,cant-use-ios-libtorch-as-a-dependency-for-a-library-using-cocoapods,4,1,4,,2020-04-06T12:35:47.527Z,2020-04-13T12:49:00.612Z,True,2020-04-13T12:49:00.612Z,regular,False,False,,,True,False,False,,,236,1,False,mark_jimenez,18,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 26385, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23706, 'primary_group_id': None}]"
71783,Android and PyTorch,Android and PyTorch,android-and-pytorch,9,7,10,,2020-03-02T22:14:31.722Z,2020-04-10T16:54:06.598Z,True,2020-04-10T16:54:06.598Z,regular,False,False,,,True,False,False,,,346,1,False,Untitled,18,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 28370, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 211, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 29838, 'primary_group_id': None}]"
69073,LibTorch on WatchOS?,LibTorch on WatchOS?,libtorch-on-watchos,21,17,21,,2020-02-08T19:13:16.807Z,2020-04-06T11:17:13.555Z,True,2020-04-06T11:17:13.555Z,regular,False,False,,,True,False,False,,,646,5,False,Harsh_Thaker,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 27381, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23706, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 29467, 'primary_group_id': None}]"
75309,React Native 0.61.3 + PyTorch incompatible?,React Native 0.61.3 + PyTorch incompatible?,react-native-0-61-3-pytorch-incompatible,1,0,1,,2020-04-04T07:02:28.183Z,2020-04-04T07:02:28.287Z,True,2020-04-04T07:02:28.287Z,regular,False,False,,,True,False,False,,,191,0,False,Neeraj_Kapoor,18,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 29503, 'primary_group_id': None}]"
74879,Lib size almost does not change when doing custom build on iOS compared to Android,Lib size almost does not change when doing custom build on iOS compared to Android,lib-size-almost-does-not-change-when-doing-custom-build-on-ios-compared-to-android,3,0,3,,2020-03-31T07:39:12.251Z,2020-04-01T12:37:01.589Z,True,2020-04-01T12:37:01.589Z,regular,False,False,,,True,False,False,,,130,1,False,hhov,18,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 29363, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23706, 'primary_group_id': None}]"
72243,com.facebook.jni.CppException: version_ <= kMaxSupportedFileFormatVersion,com.facebook.jni.CppException: version_ &lt;= kMaxSupportedFileFormatVersion,com-facebook-jni-cppexception-version-kmaxsupportedfileformatversion,2,0,2,,2020-03-06T07:02:12.264Z,2020-03-25T17:09:06.596Z,True,2020-03-25T17:09:06.596Z,regular,False,False,,,True,False,False,,,798,0,False,David_Reiss,18,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 28532, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23420, 'primary_group_id': None}]"
73111,Problems with LAPACK on Android,Problems with LAPACK on Android,problems-with-lapack-on-android,3,0,3,,2020-03-13T10:41:54.076Z,2020-03-24T07:48:46.163Z,True,2020-03-24T07:48:46.163Z,regular,False,False,,,True,False,False,,,321,3,False,kulikovv,18,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 4988, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 24326, 'primary_group_id': None}]"
73494,Module.forward() method run slowly on Pixel 3,Module.forward() method run slowly on Pixel 3,module-forward-method-run-slowly-on-pixel-3,2,0,2,,2020-03-17T09:10:41.283Z,2020-03-22T16:22:29.533Z,True,2020-03-22T16:22:29.533Z,regular,False,False,,,True,False,False,,,246,0,False,IvanKobzarev,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 28972, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 24326, 'primary_group_id': None}]"
72990,Error using custom face alignment model on IOS,Error using custom face alignment model on IOS,error-using-custom-face-alignment-model-on-ios,5,3,5,,2020-03-12T13:06:47.015Z,2020-03-20T10:48:36.840Z,True,2020-03-20T10:59:38.067Z,regular,False,False,,,True,False,False,,,262,0,False,Lambda,18,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 28688, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23706, 'primary_group_id': None}]"
67340,Speed benchmarking on android?,Speed benchmarking on android?,speed-benchmarking-on-android,11,4,11,,2020-01-22T06:55:24.756Z,2020-03-16T22:32:35.557Z,True,2020-03-16T22:32:35.557Z,regular,False,False,,,True,False,False,,,809,5,False,nufsty2,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 24374, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3404, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 24320, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 28950, 'primary_group_id': None}]"
61009,[Android] Something's went wrong with pytorch_android-1.4.0-SNAPSHOT,[Android] Something&rsquo;s went wrong with pytorch_android-1.4.0-SNAPSHOT,android-somethings-went-wrong-with-pytorch-android-1-4-0-snapshot,8,4,8,,2019-11-14T17:18:47.805Z,2020-03-12T09:35:25.542Z,True,2020-03-12T09:35:25.542Z,regular,False,False,,,True,False,False,,,809,1,False,hurricane013,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 23886, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 24326, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 28532, 'primary_group_id': None}]"
71719,Can't run nn.Conv1d with libtorch on iOS,Can&rsquo;t run nn.Conv1d with libtorch on iOS,cant-run-nn-conv1d-with-libtorch-on-ios,6,4,7,,2020-03-02T12:47:51.693Z,2020-03-10T17:25:40.409Z,True,2020-03-10T17:25:40.409Z,regular,False,False,,,True,False,False,,,455,0,False,xta0,18,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 19886, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 28661, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23706, 'primary_group_id': None}]"
60873,[Android] Build failed,[Android] Build failed,android-build-failed,4,2,4,,2019-11-13T15:41:28.296Z,2019-11-15T19:40:00.263Z,True,2020-03-07T12:22:27.553Z,regular,False,False,,,True,False,False,,,2056,1,False,IvanKobzarev,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 23886, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 24326, 'primary_group_id': None}]"
66935,How to convert pretrained .pth extension pytorch model into torchvision model to load on android,How to convert pretrained .pth extension pytorch model into torchvision model to load on android,how-to-convert-pretrained-pth-extension-pytorch-model-into-torchvision-model-to-load-on-android,9,6,9,,2020-01-17T05:44:15.310Z,2020-03-06T06:51:23.127Z,True,2020-03-06T06:51:23.127Z,regular,False,False,,,True,False,False,,,1033,0,False,hurricane013,18,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 26626, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 24320, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23420, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 28532, 'primary_group_id': None}]"
62490,Threading of Model Pytorch Android,Threading of Model Pytorch Android,threading-of-model-pytorch-android,11,5,11,,2019-11-29T06:11:07.083Z,2020-02-25T12:17:29.217Z,True,2020-02-25T12:17:29.217Z,regular,False,False,,,True,False,False,,,648,0,False,mohit7,18,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 24354, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 24326, 'primary_group_id': None}]"
70910,Model forward fails,Model forward fails,model-forward-fails,3,1,3,,2020-02-24T21:22:41.766Z,2020-02-25T11:56:06.548Z,True,2020-02-25T11:56:06.548Z,regular,False,False,,,True,False,False,,,275,1,False,Unity05,18,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 28069, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 211, 'primary_group_id': None}]"
70197,Limitations of Torch Mobile//Torchscript (Object Detection + Segmentation),Limitations of Torch Mobile//Torchscript (Object Detection + Segmentation),limitations-of-torch-mobile-torchscript-object-detection-segmentation,3,0,3,,2020-02-18T16:13:28.331Z,2020-02-24T22:28:25.383Z,True,2020-02-24T22:28:25.383Z,regular,False,False,,,True,False,False,,,609,3,False,RicCu,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 24370, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23420, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 3404, 'primary_group_id': None}]"
70691,"Unable to getPixels(), pixel access is not supported on Config#HARDWARE bitmaps","Unable to getPixels(), pixel access is not supported on Config#HARDWARE bitmaps",unable-to-getpixels-pixel-access-is-not-supported-on-config-hardware-bitmaps,2,0,2,,2020-02-22T17:49:38.898Z,2020-02-22T23:27:46.287Z,True,2020-02-22T23:27:46.287Z,regular,False,False,,,True,False,False,,,559,0,False,vortana_say,18,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 27661, 'primary_group_id': None}]"
69714,Quantized QNNPACK model is slowing down on android,Quantized QNNPACK model is slowing down on android,quantized-qnnpack-model-is-slowing-down-on-android,3,1,3,,2020-02-14T09:09:59.591Z,2020-02-21T05:06:45.456Z,True,2020-02-21T05:12:37.217Z,regular,False,False,,,True,False,False,,,424,0,False,ZackPashkin,18,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 8917, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23263, 'primary_group_id': None}]"
68709,Pytorch/torch/csrc/api/src/serialize/output-archive.cpp:39: error: undefined reference to 'torch::jit::ExportModule,Pytorch/torch/csrc/api/src/serialize/output-archive.cpp:39: error: undefined reference to &lsquo;torch::jit::ExportModule,pytorch-torch-csrc-api-src-serialize-output-archive-cpp-error-undefined-reference-to-torch-exportmodule,3,0,3,,2020-02-05T07:21:07.183Z,2020-02-20T19:43:57.985Z,True,2020-02-20T19:43:57.985Z,regular,False,False,,,True,False,False,,,128,0,False,David_Reiss,18,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 27251, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23420, 'primary_group_id': None}]"
69794,PyTorch Android Score,PyTorch Android Score,pytorch-android-score,5,1,5,,2020-02-15T00:50:59.415Z,2020-02-16T02:10:25.054Z,True,2020-02-16T02:10:25.054Z,regular,False,False,,,True,False,False,,,232,1,False,vortana_say,18,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 27661, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}]"
69627,Support torchvision.ops.nms on mobile CPU?,Support torchvision.ops.nms on mobile CPU?,support-torchvision-ops-nms-on-mobile-cpu,2,0,2,,2020-02-13T16:53:47.133Z,2020-02-13T18:50:04.420Z,True,2020-02-13T18:50:04.420Z,regular,False,False,,,True,False,False,,,210,0,False,xta0,18,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 27588, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23706, 'primary_group_id': None}]"
69420,Torch::nn in iOS C++ is unavailable,Torch::nn in iOS C++ is unavailable,torch-nn-in-ios-c-is-unavailable,2,0,2,,2020-02-11T21:39:25.578Z,2020-02-12T21:37:43.887Z,True,2020-02-12T22:48:43.203Z,regular,False,False,,,True,False,False,,,146,0,False,xta0,18,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 19886, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23706, 'primary_group_id': None}]"
69240,Problems with LAPACK on iOS,Problems with LAPACK on iOS,problems-with-lapack-on-ios,6,3,6,,2020-02-10T16:01:53.440Z,2020-02-11T13:37:22.251Z,True,2020-02-11T13:37:22.251Z,regular,False,False,,,True,False,False,,,290,3,False,kulikovv,18,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 4988, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 211, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23706, 'primary_group_id': None}]"
61047,Anyway to use c++ api on mobile to do inference task?,Anyway to use c++ api on mobile to do inference task?,anyway-to-use-c-api-on-mobile-to-do-inference-task,11,7,11,,2019-11-15T04:41:13.730Z,2020-02-06T15:57:15.101Z,True,2020-02-06T15:57:15.101Z,regular,False,False,,,True,False,False,,,429,5,False,ngap_wei_Tham,18,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 2727, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 24320, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 24326, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23420, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 970, 'primary_group_id': None}]"
67550,Getting build_android/CMakeFiles/CMakeTmp/src.cxx:1:10: fatal error: 'glog/stl_logging.h' file not found,Getting build_android/CMakeFiles/CMakeTmp/src.cxx:1:10: fatal error: &lsquo;glog/stl_logging.h&rsquo; file not found,getting-build-android-cmakefiles-cmaketmp-src-cxx10-fatal-error-glog-stl-logging-h-file-not-found,3,0,3,,2020-01-24T12:31:46.595Z,2020-02-05T18:36:19.823Z,True,2020-02-05T18:36:19.823Z,regular,False,False,,,True,False,False,,,214,0,False,David_Reiss,18,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 26847, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 26937, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23420, 'primary_group_id': None}]"
67986,Build PyTorch android binaries with -O0?,Build PyTorch android binaries with -O0?,build-pytorch-android-binaries-with-o0,2,0,2,,2020-01-29T07:46:11.182Z,2020-02-02T23:53:52.882Z,True,2020-02-02T23:53:52.882Z,regular,False,False,,,True,False,False,,,147,0,False,solvingPuzzles,18,False,,True,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 24374, 'primary_group_id': None}]"
68182,Export Torchscript module and call other than forward,Export Torchscript module and call other than forward,export-torchscript-module-and-call-other-than-forward,2,0,2,,2020-01-31T03:12:38.641Z,2020-01-31T19:07:33.851Z,True,2020-01-31T19:07:33.851Z,regular,False,False,,,True,False,False,,,129,0,False,PCerles,18,False,,True,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 22467, 'primary_group_id': None}]"
66634,Torch.no_grad() for Java,Torch.no_grad() for Java,torch-no-grad-for-java,4,1,4,,2020-01-14T13:00:19.428Z,2020-01-23T21:40:34.354Z,True,2020-01-23T21:40:34.354Z,regular,False,False,,,True,False,False,,,204,2,False,IvanKobzarev,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 20271, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 211, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 24326, 'primary_group_id': None}]"
63179,Model Loading issue in iOS,Model Loading issue in iOS,model-loading-issue-in-ios,15,9,15,,2019-12-06T00:30:49.676Z,2020-01-16T19:41:51.783Z,True,2020-01-16T19:41:51.783Z,regular,False,False,,,True,False,False,,,527,1,False,xta0,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 24660, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23420, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 25702, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 9889, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23706, 'primary_group_id': None}]"
66532,JIT android issue,JIT android issue,jit-android-issue,4,2,4,,2020-01-13T14:37:51.516Z,2020-01-14T08:36:26.331Z,True,2020-01-14T08:36:26.331Z,regular,False,False,,,True,False,False,,,163,2,False,vishalagarwal,18,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 20271, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 24326, 'primary_group_id': None}]"
65671,Using Pytorch Android under Kotlin,Using Pytorch Android under Kotlin,using-pytorch-android-under-kotlin,3,1,4,,2020-01-03T10:51:12.262Z,2020-01-10T20:44:14.569Z,True,2020-01-10T20:44:14.569Z,regular,False,False,,,True,False,False,,,558,2,False,David_Reiss,18,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 24200, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 9889, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 23420, 'primary_group_id': None}]"
