id,title,fancy_title,slug,posts_count,reply_count,highest_post_number,image_url,created_at,last_posted_at,bumped,bumped_at,archetype,unseen,pinned,unpinned,excerpt,visible,closed,archived,bookmarked,liked,views,like_count,has_summary,last_poster_username,category_id,pinned_globally,featured_link,has_accepted_answer,posters
87617,Torchscript fails with bias term?,Torchscript fails with bias term?,torchscript-fails-with-bias-term,2,0,2,,2020-07-01T16:19:12.441Z,2020-07-01T21:36:43.198Z,True,2020-07-01T21:36:43.198Z,regular,False,False,,,True,False,False,,,58,0,False,eellison,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 26339, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 15734, 'primary_group_id': None}]"
87383,Another weird bug of torchscript: it thinks my python bool is a tensor but it's not,Another weird bug of torchscript: it thinks my python bool is a tensor but it&rsquo;s not,another-weird-bug-of-torchscript-it-thinks-my-python-bool-is-a-tensor-but-its-not,2,1,2,,2020-06-30T05:02:55.966Z,2020-06-30T05:55:34.000Z,True,2020-06-30T05:55:34.000Z,regular,False,False,,,True,False,False,,,70,1,False,Michael_Suo,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 9943, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14362, 'primary_group_id': None}]"
84817,ArrayRef length issue when export pytorch model to onnx,ArrayRef length issue when export pytorch model to onnx,arrayref-length-issue-when-export-pytorch-model-to-onnx,4,2,4,,2020-06-09T22:39:14.257Z,2020-06-29T22:29:56.497Z,True,2020-06-29T22:29:56.497Z,regular,False,False,,,True,False,False,,,96,0,False,weidezhang,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 31187, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 15734, 'primary_group_id': None}]"
87332,ONNX is_in_onnx_export,ONNX is_in_onnx_export,onnx-is-in-onnx-export,1,0,1,,2020-06-29T17:28:55.775Z,2020-06-29T17:28:55.839Z,True,2020-06-29T17:28:55.839Z,regular,False,False,,,True,False,False,,,53,0,False,dashesy,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 8637, 'primary_group_id': None}]"
87132,Errors when trying to run jit script,Errors when trying to run jit script,errors-when-trying-to-run-jit-script,2,0,2,,2020-06-27T18:07:32.766Z,2020-06-27T19:26:19.578Z,True,2020-06-27T19:26:19.578Z,regular,False,False,,,True,False,False,,,68,0,False,chinmay5,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 6080, 'primary_group_id': None}]"
86972,Typing in Pytorch,Typing in Pytorch,typing-in-pytorch,1,0,1,,2020-06-26T02:08:03.710Z,2020-06-26T02:08:03.774Z,True,2020-06-26T02:08:03.774Z,regular,False,False,,,True,False,False,,,85,1,False,658130434af411741ceb,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 14737, 'primary_group_id': None}]"
86939,Different behaviors: nn.Module vs ScriptModule,Different behaviors: nn.Module vs ScriptModule,different-behaviors-nn-module-vs-scriptmodule,1,0,1,,2020-06-25T18:44:31.105Z,2020-06-25T18:44:31.170Z,True,2020-06-25T19:26:12.955Z,regular,False,False,,,True,False,False,,,69,0,False,Chenchao_Zhao,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 9943, 'primary_group_id': None}]"
86791,Calling .eval() on a torch.jit.ScriptModule leaves paramers.requires_grad True,Calling .eval() on a torch.jit.ScriptModule leaves paramers.requires_grad True,calling-eval-on-a-torch-jit-scriptmodule-leaves-paramers-requires-grad-true,2,0,2,,2020-06-24T22:29:31.324Z,2020-06-25T06:35:43.095Z,True,2020-06-25T06:35:43.095Z,regular,False,False,,,True,False,False,,,66,0,False,ptrblck,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 33509, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 3534, 'primary_group_id': None}]"
86785,Understanding PyTorch operators,Understanding PyTorch operators,understanding-pytorch-operators,2,0,2,,2020-06-24T21:54:31.804Z,2020-06-24T23:24:33.612Z,True,2020-06-24T23:24:33.612Z,regular,False,False,,,True,False,False,,,66,0,False,Michael_Suo,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 22906, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14362, 'primary_group_id': None}]"
86774,Debugging JIT tracing/scripting,Debugging JIT tracing/scripting,debugging-jit-tracing-scripting,1,0,1,,2020-06-24T19:02:43.695Z,2020-06-24T19:02:43.751Z,True,2020-06-24T19:07:09.829Z,regular,False,False,,,True,False,False,,,106,0,False,austinmw,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 9319, 'primary_group_id': None}]"
86735,List of JIT-supported operations,List of JIT-supported operations,list-of-jit-supported-operations,3,2,3,,2020-06-24T14:14:28.263Z,2020-06-24T16:56:56.596Z,True,2020-06-24T16:56:56.596Z,regular,False,False,,,True,False,False,,,70,1,False,tengerye,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 4238, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14362, 'primary_group_id': None}]"
86555,Unable to view optimized graph while using torch.jit.script,Unable to view optimized graph while using torch.jit.script,unable-to-view-optimized-graph-while-using-torch-jit-script,1,0,1,,2020-06-23T13:09:28.542Z,2020-06-23T13:09:28.606Z,True,2020-06-23T13:09:28.606Z,regular,False,False,,,True,False,False,,,52,0,False,Midhilesh,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 29062, 'primary_group_id': None}]"
62202,How to transform a pytorch JIT pth model to caffe prototxt/caffemodel,How to transform a pytorch JIT pth model to caffe prototxt/caffemodel,how-to-transform-a-pytorch-jit-pth-model-to-caffe-prototxt-caffemodel,3,1,3,,2019-11-26T07:56:49.665Z,2020-06-23T09:51:10.790Z,True,2020-06-23T09:51:10.790Z,regular,False,False,,,True,False,False,,,493,0,False,Shani_Gamrian,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 23905, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 2864, 'primary_group_id': None}]"
85977,torch::jit::script::Module::Forward failes (LoadLibraryA) on c++ static lib for windows,torch::jit::script::Module::Forward failes (LoadLibraryA) on c++ static lib for windows,torch-forward-failes-loadlibrarya-on-c-static-lib-for-windows,13,7,13,,2020-06-18T20:17:49.923Z,2020-06-22T15:23:23.775Z,True,2020-06-22T15:23:23.775Z,regular,False,False,,,True,False,False,,,175,0,False,peterjc123,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 33208, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 16242, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 4802, 'primary_group_id': None}]"
62478,Torch.jit.trace() only works on example input?,Torch.jit.trace() only works on example input?,torch-jit-trace-only-works-on-example-input,8,5,8,,2019-11-29T03:09:35.851Z,2020-06-22T09:52:46.931Z,True,2020-06-22T09:52:46.931Z,regular,False,False,,,True,False,False,,,1385,3,False,Peter_Wong,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 24728, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 16201, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 30891, 'primary_group_id': None}]"
60297,Print network architecture in cpp jit,Print network architecture in cpp jit,print-network-architecture-in-cpp-jit,8,4,8,,2019-11-07T16:25:00.496Z,2020-06-19T01:34:53.479Z,True,2020-06-19T01:34:53.479Z,regular,False,False,,,True,False,False,,,312,2,False,Bryan_Wang,13,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 20993, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 32757, 'primary_group_id': None}]"
85638,Cannot obtain same output tensor values in C++ side,Cannot obtain same output tensor values in C++ side,cannot-obtain-same-output-tensor-values-in-c-side,3,1,3,https://discuss.pytorch.org/uploads/default/optimized/3X/9/3/93f9ffae93722cba195d68d3db17dae21ba670fc_2_1023x468.png,2020-06-16T12:18:46.304Z,2020-06-17T12:38:52.063Z,True,2020-06-17T12:38:52.063Z,regular,False,False,,,True,False,False,,,93,0,False,sercan,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 17378, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}]"
85122,Low inference speed with libtorch on win10,Low inference speed with libtorch on win10,low-inference-speed-with-libtorch-on-win10,3,0,3,,2020-06-12T00:24:56.701Z,2020-06-17T03:24:33.004Z,True,2020-06-17T03:24:33.004Z,regular,False,False,,,True,False,False,,,84,0,False,peterjc123,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 32951, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 4802, 'primary_group_id': None}]"
85639,Cannot load trace file using libtorch 1.5 in C++,Cannot load trace file using libtorch 1.5 in C++,cannot-load-trace-file-using-libtorch-1-5-in-c,1,0,1,https://discuss.pytorch.org/uploads/default/optimized/3X/5/5/55c741216ac9355424fb18a6a4f648161f3694af_2_1024x386.png,2020-06-16T12:20:58.669Z,2020-06-16T12:20:58.724Z,True,2020-06-16T12:20:58.724Z,regular,False,False,,,True,False,False,,,59,0,False,sercan,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 17378, 'primary_group_id': None}]"
85052,Convert TSM pytorch model to onnx,Convert TSM pytorch model to onnx,convert-tsm-pytorch-model-to-onnx,1,0,1,,2020-06-11T12:39:56.999Z,2020-06-11T12:39:57.064Z,True,2020-06-11T12:42:43.828Z,regular,False,False,,,True,False,False,,,80,0,False,Usernamezhx,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 32926, 'primary_group_id': None}]"
53836,Custom LSTM returns nan,Custom LSTM returns nan,custom-lstm-returns-nan,6,1,6,https://discuss.pytorch.org/uploads/default/optimized/2X/5/59c2b688c7536edd26a20942a58461af6ca210ff_2_1024x791.png,2019-08-20T13:44:07.638Z,2020-06-10T12:28:54.924Z,True,2020-06-10T12:28:54.924Z,regular,False,False,,,True,False,False,,,855,1,False,Theocharis,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 21761, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 18915, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 32862, 'primary_group_id': None}]"
84230,Does torch.jit.script need to specify device?,Does torch.jit.script need to specify device?,does-torch-jit-script-need-to-specify-device,1,0,1,,2020-06-04T20:53:12.233Z,2020-06-04T20:53:12.285Z,True,2020-06-04T20:53:12.285Z,regular,False,False,,,True,False,False,,,87,0,False,WaterKnight,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 30202, 'primary_group_id': None}]"
84177,ONNX fixes input/output shape of torch.jit.script function?,ONNX fixes input/output shape of torch.jit.script function?,onnx-fixes-input-output-shape-of-torch-jit-script-function,2,0,2,,2020-06-04T12:33:32.222Z,2020-06-04T17:22:31.348Z,True,2020-06-04T17:22:31.348Z,regular,False,False,,,True,False,False,,,111,0,False,James_Reed,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 18428, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 25755, 'primary_group_id': None}]"
80320,[ONNX] Tried to trace <submodule> but it is not part of the active trace,[ONNX] Tried to trace &lt;submodule&gt; but it is not part of the active trace,onnx-tried-to-trace-submodule-but-it-is-not-part-of-the-active-trace,7,3,7,,2020-05-08T11:38:12.926Z,2020-06-04T10:52:18.265Z,True,2020-06-04T10:52:18.265Z,regular,False,False,,,True,False,False,,,340,0,False,zetyquickly,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 23886, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 21770, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13180, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 32600, 'primary_group_id': None}]"
84079,Jit.script Tacotron2,Jit.script Tacotron2,jit-script-tacotron2,2,0,2,,2020-06-03T16:13:18.070Z,2020-06-03T19:37:21.848Z,True,2020-06-03T19:37:21.848Z,regular,False,False,,,True,False,False,,,112,0,False,smth,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 32606, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 1, 'primary_group_id': None}]"
83578,nn.ModuleList loses None objects inside it after scripting,nn.ModuleList loses None objects inside it after scripting,nn-modulelist-loses-none-objects-inside-it-after-scripting,17,16,18,,2020-05-31T13:07:19.969Z,2020-06-03T10:46:53.802Z,True,2020-06-03T10:46:53.802Z,regular,False,False,,,True,False,False,,,177,1,False,WaterKnight,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 30202, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}]"
83772,Graph_executor behavior change in 1.5,Graph_executor behavior change in 1.5,graph-executor-behavior-change-in-1-5,3,1,3,,2020-06-01T23:01:40.539Z,2020-06-02T07:34:42.866Z,True,2020-06-02T07:34:42.866Z,regular,False,False,,,True,False,False,,,92,1,False,ptrblck,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 28670, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 3534, 'primary_group_id': None}]"
69372,Torchscript support for Deformable Convolution v2,Torchscript support for Deformable Convolution v2,torchscript-support-for-deformable-convolution-v2,9,7,9,,2020-02-11T14:18:00.078Z,2020-06-02T04:19:44.081Z,True,2020-06-02T04:19:44.081Z,regular,False,False,,,True,False,False,,,777,1,False,Kiki_Rizki_Arpiandi,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 18699, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 22986, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 17350, 'primary_group_id': None}]"
60465,Model Summary for libTorch jit model?,Model Summary for libTorch jit model?,model-summary-for-libtorch-jit-model,5,3,5,,2019-11-09T13:38:11.100Z,2020-05-29T06:17:59.612Z,True,2020-05-29T06:17:59.612Z,regular,False,False,,,True,False,False,,,434,2,False,Rem_H,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 20993, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 31967, 'primary_group_id': None}]"
83264,Expected integer literal for index,Expected integer literal for index,expected-integer-literal-for-index,1,0,1,,2020-05-28T16:29:34.359Z,2020-05-28T16:29:34.426Z,True,2020-05-28T16:29:34.426Z,regular,False,False,,,True,False,False,,,205,0,False,WaterKnight,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 30202, 'primary_group_id': None}]"
81324,How to set different threads number for different modules in TorchScript,How to set different threads number for different modules in TorchScript,how-to-set-different-threads-number-for-different-modules-in-torchscript,3,1,3,https://discuss.pytorch.org/uploads/default/original/3X/3/0/3050cbc1971738b04913b177a10be352225ade11.png,2020-05-15T06:17:37.996Z,2020-05-28T07:56:10.257Z,True,2020-05-28T07:56:10.257Z,regular,False,False,,,True,False,False,,,106,0,False,knitvoger,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 31428, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14362, 'primary_group_id': None}]"
82939,Modify the existing Torchscript model,Modify the existing Torchscript model,modify-the-existing-torchscript-model,1,0,1,,2020-05-26T08:57:44.898Z,2020-05-26T08:57:44.976Z,True,2020-05-26T08:57:44.976Z,regular,False,False,,,True,False,False,,,80,0,False,AlvinZheng,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 31704, 'primary_group_id': None}]"
75874,torch::jit::script::Module with hook function?,torch::jit::script::Module with hook function?,torch-module-with-hook-function,5,3,5,,2020-04-08T14:20:33.756Z,2020-05-23T02:23:06.893Z,True,2020-05-23T02:23:06.893Z,regular,False,False,,,True,False,False,,,132,1,False,Edwinzero,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 28788, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}]"
81873,TorchScript for the backward (autograd) graph,TorchScript for the backward (autograd) graph,torchscript-for-the-backward-autograd-graph,4,2,4,,2020-05-18T18:41:02.552Z,2020-05-21T02:53:52.838Z,True,2020-05-21T02:53:52.838Z,regular,False,False,,,True,False,False,,,140,2,False,Michael_Suo,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 31782, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14362, 'primary_group_id': None}]"
81412,JIT for simple linear models?,JIT for simple linear models?,jit-for-simple-linear-models,3,1,3,,2020-05-15T16:56:08.299Z,2020-05-18T07:47:03.881Z,True,2020-05-18T07:47:03.881Z,regular,False,False,,,True,False,False,,,135,2,False,mjoux,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 31675, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 31681, 'primary_group_id': None}]"
80547,Error in script::Module::get_method,Error in script::Module::get_method,error-in-script-get-method,3,2,4,,2020-05-10T08:58:43.212Z,2020-05-18T01:27:15.489Z,True,2020-05-18T01:27:15.489Z,regular,False,False,,,True,False,False,,,147,0,False,krrishabh,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 22926, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14362, 'primary_group_id': None}]"
81629,FastRNNs Benchmark - custom lstms reverse,FastRNNs Benchmark - custom lstms reverse,fastrnns-benchmark-custom-lstms-reverse,1,0,1,,2020-05-17T11:34:06.467Z,2020-05-17T11:34:06.532Z,True,2020-05-17T11:34:06.532Z,regular,False,False,,,True,False,False,,,85,0,False,tsteffek,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 30252, 'primary_group_id': None}]"
81067,Subblocks of Node,Subblocks of Node,subblocks-of-node,2,0,2,,2020-05-13T17:36:35.756Z,2020-05-15T17:57:38.447Z,True,2020-05-15T17:57:38.447Z,regular,False,False,,,True,False,False,,,77,0,False,Michael_Suo,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 30459, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14362, 'primary_group_id': None}]"
81158,Timing in Torchscript,Timing in Torchscript,timing-in-torchscript,3,1,3,,2020-05-14T08:41:10.929Z,2020-05-14T14:43:13.012Z,True,2020-05-14T14:43:13.012Z,regular,False,False,,,True,False,False,,,106,1,False,knitvoger,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 31428, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 29375, 'primary_group_id': None}]"
81079,Does TorchScript support RPC-based models?,Does TorchScript support RPC-based models?,does-torchscript-support-rpc-based-models,4,1,4,,2020-05-13T18:33:26.269Z,2020-05-13T19:26:40.032Z,True,2020-05-13T19:26:40.032Z,regular,False,False,,,True,False,False,,,155,0,False,Thiago.Crepaldi,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 31557, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 17068, 'primary_group_id': None}]"
80685,Torch.jit._fork is not working and all operators runs sequentially,Torch.jit._fork is not working and all operators runs sequentially,torch-jit-fork-is-not-working-and-all-operators-runs-sequentially,3,3,5,,2020-05-11T10:58:01.168Z,2020-05-12T03:46:24.457Z,True,2020-05-12T03:46:24.457Z,regular,False,False,,,True,False,False,,,100,0,False,knitvoger,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 31428, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 29375, 'primary_group_id': None}]"
80150,Accessing TorchScript module methods implemented in Python in C++,Accessing TorchScript module methods implemented in Python in C++,accessing-torchscript-module-methods-implemented-in-python-in-c,3,0,3,,2020-05-07T10:01:27.236Z,2020-05-08T06:49:35.814Z,True,2020-05-08T06:49:35.814Z,regular,False,False,,,True,False,False,,,105,2,False,paulus,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 31235, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 22986, 'primary_group_id': None}]"
63209,Speed of Custom RNN is SUPER SLOW,Speed of Custom RNN is SUPER SLOW,speed-of-custom-rnn-is-super-slow,15,11,15,https://discuss.pytorch.org/uploads/default/original/3X/e/1/e1dff809f5f6394ed9589a23c54f714bba13b0d3.png,2019-12-06T07:47:20.210Z,2020-05-04T16:21:47.691Z,True,2020-05-04T16:21:47.691Z,regular,False,False,,,True,False,False,,,993,4,False,David_Lorca,13,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 10255, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 24233, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 21238, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 23372, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 31073, 'primary_group_id': None}]"
79674,TorchScript and eager mode mix during ONNX export,TorchScript and eager mode mix during ONNX export,torchscript-and-eager-mode-mix-during-onnx-export,1,0,1,,2020-05-04T12:27:01.491Z,2020-05-04T12:27:01.577Z,True,2020-05-04T12:27:01.577Z,regular,False,False,,,True,False,False,,,91,0,False,zetyquickly,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 23886, 'primary_group_id': None}]"
78959,[JIT] Tracing quantized batchnorm issue,[JIT] Tracing quantized batchnorm issue,jit-tracing-quantized-batchnorm-issue,5,2,5,,2020-04-29T12:28:46.274Z,2020-04-30T18:40:48.687Z,True,2020-04-30T19:16:42.071Z,regular,False,False,,,True,False,False,,,281,1,False,zetyquickly,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 23886, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 24320, 'primary_group_id': None}]"
79158,Converting intermediate variable to ONNX graph input,Converting intermediate variable to ONNX graph input,converting-intermediate-variable-to-onnx-graph-input,1,0,1,,2020-04-30T18:26:22.407Z,2020-04-30T18:26:22.458Z,True,2020-04-30T18:26:22.458Z,regular,False,False,,,True,False,False,,,73,0,False,s1ddok,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 30886, 'primary_group_id': None}]"
78059,Change the input name of traced module,Change the input name of traced module,change-the-input-name-of-traced-module,5,3,5,,2020-04-23T14:11:32.933Z,2020-04-30T03:25:35.578Z,True,2020-04-30T03:25:35.578Z,regular,False,False,,,True,False,False,,,80,0,False,triwahyuu,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 27028, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14362, 'primary_group_id': None}]"
78858,Running cpp torch::jit::Graph,Running cpp torch::jit::Graph,running-cpp-torch-graph,5,1,5,,2020-04-28T17:53:59.371Z,2020-04-29T18:21:48.649Z,True,2020-04-29T18:21:48.649Z,regular,False,False,,,True,False,False,,,143,6,False,Michael_Suo,13,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 30785, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 26938, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14362, 'primary_group_id': None}]"
78376,TorchScript and ModuleList Type,TorchScript and ModuleList Type,torchscript-and-modulelist-type,3,0,3,,2020-04-25T13:06:42.870Z,2020-04-26T15:54:20.157Z,True,2020-04-26T15:54:20.157Z,regular,False,False,,,True,False,False,,,165,0,False,Jon2718,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 28574, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}]"
78446,ModuleList Object Not Subscriptable,ModuleList Object Not Subscriptable,modulelist-object-not-subscriptable,3,2,4,,2020-04-26T03:20:24.939Z,2020-04-26T15:53:29.710Z,True,2020-04-26T15:53:29.710Z,regular,False,False,,,True,False,False,,,115,0,False,Jon2718,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 28574, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}]"
78154,Problem in converting GRU to jit,Problem in converting GRU to jit,problem-in-converting-gru-to-jit,3,0,3,,2020-04-24T04:26:28.153Z,2020-04-24T16:15:47.448Z,True,2020-04-24T16:15:47.448Z,regular,False,False,,,True,False,False,,,92,0,False,eellison,13,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 30535, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 15734, 'primary_group_id': None}]"
77929,JIT Compiling Extensions,JIT Compiling Extensions,jit-compiling-extensions,3,1,3,,2020-04-22T21:38:47.543Z,2020-04-23T15:57:03.771Z,True,2020-04-23T15:57:03.771Z,regular,False,False,,,True,False,False,,,101,0,False,MauroPfister,13,False,https://pytorch.org/tutorials/advanced/cpp_extension.html,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 30255, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 29375, 'primary_group_id': None}]"
77397,Problems of image segmentation using LibTorch,Problems of image segmentation using LibTorch,problems-of-image-segmentation-using-libtorch,7,5,7,https://discuss.pytorch.org/uploads/default/original/3X/b/c/bc0ad41b9cfecefd40e04a24114a93b8322afb17.png,2020-04-19T07:05:04.137Z,2020-04-21T01:13:30.301Z,True,2020-04-21T01:13:30.301Z,regular,False,False,,,True,False,False,,,226,0,False,hktxt,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 10891, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}]"
